prospect_id,industry,region,company_size,annual_revenue,employees,years_in_business,existing_relationship,website_visits,email_opens,email_clicks,sales_contacts,previous_applications,campaign,channel,days_since_last_interaction,engagement_score,converted,expected_revenue,acquisition_cost,expected_net_value,duplicate_application_flag,velocity_flag,gaming_risk_score,high_value_target,created_at,engagement_rate,sales_intensity,revenue_per_employee,is_recent_interaction,is_high_engagement,conversion_probability,customer_segment,ml_anomaly_flag,anomaly_score,expected_value_from_conversion,expected_business_value,risk_adjusted_value,target_priority_score,recommended_action,value_score,propensity_score,engagement_value_score,risk_penalty,marketing_priority_score,priority_band
102833,Construction,South,Micro,6880103.0,252,12,0,7,4,2,1,1,Business_Premium,Partner,44,17.4,0,0.0,2200,-2200.0,0,0,0,0,2026-07-22,0.5,0.125,27301.99603174603,0,0,0.3907326752084054,1,0,0.4103533886530499,0.0,-2200.0,-2200.0,0.3455187038437824,NURTURE_AND_RETARGET,29.206,39.07326752084054,33.733999999999995,0.0,34.55187038437824,MEDIUM
102834,Education,North,Small,5263535.0,593,10,1,5,5,3,2,0,SME_Growth,Paid Search,0,26.5,0,0.0,2800,-2800.0,0,0,0,0,2026-03-23,0.6,0.3333333333333333,8876.112984822934,1,1,0.7107498852653186,2,0,0.4744588907727454,0.0,-2800.0,-2800.0,0.5584154483693934,TARGET_WITH_PERSONALIZED_OFFER,18.628,71.07498852653185,86.69,0.0,55.841544836939335,HIGH
102835,Hospitality,North,Micro,2424984.0,1028,30,0,10,5,2,3,0,Business_Premium,Email,114,25.0,0,0.0,900,-900.0,0,0,0,0,2026-05-28,0.4,0.2727272727272727,2358.9338521400778,0,1,0.5856051154514103,4,0,0.4568829775216033,0.0,-900.0,-900.0,0.6486413019531346,TARGET_WITH_PERSONALIZED_OFFER,63.986,58.560511545141026,80.584,0.0,64.86413019531346,HIGH
102836,Technology,East,Micro,15307374.0,88,17,0,11,1,2,1,0,Enterprise_Expansion,Web,11,17.0,1,288375.71,1100,287275.71,0,0,0,0,2026-08-26,2.0,0.0833333333333333,173947.43181818182,1,0,0.6801801312318002,3,0,0.4834625449594283,196147.4282718636,195047.4282718636,195047.4282718636,0.7074210590543101,TARGET_WITH_PERSONALIZED_OFFER,96.88,68.01801312318003,31.130000000000003,0.0,70.742105905431,HIGH
102837,Healthcare,East,Small,1749331.0,1464,19,0,7,4,2,1,0,Cashback_Business,Email,19,17.4,0,0.0,900,-900.0,0,0,0,0,2026-07-18,0.5,0.125,1194.8982240437158,1,0,0.4903087489346733,3,0,0.413513997916494,0.0,-900.0,-900.0,0.512057937020603,TARGET_WITH_PERSONALIZED_OFFER,63.986,49.03087489346733,33.733999999999995,0.0,51.2057937020603,HIGH
102838,Retail,North,Small,13533917.0,1035,18,0,8,6,1,3,1,Enterprise_Expansion,Sales Outreach,66,22.1,0,0.0,4200,-4200.0,0,0,0,0,2026-05-05,0.1666666666666666,0.3333333333333333,13076.248309178744,0,0,0.4662926437331432,4,0,0.4300393025332332,0.0,-4200.0,-4200.0,0.3633226896799144,NURTURE_AND_RETARGET,6.474,46.62926437331432,65.416,0.0,36.332268967991446,MEDIUM
102839,Professional Services,North,Medium,8654097.0,545,26,0,10,6,0,2,1,Enterprise_Expansion,Paid Search,17,19.2,1,203755.73,2800,200955.73,0,0,0,0,2026-02-02,0.0,0.1818181818181818,15879.077064220184,1,0,0.5948780245761317,1,0,0.4707860951344894,121209.80615846766,118409.80615846766,118409.80615846766,0.6878851110592592,TARGET_WITH_PERSONALIZED_OFFER,93.908,59.48780245761317,45.756,0.0,68.78851110592592,HIGH
102840,Professional Services,West,Small,5778116.0,237,28,0,6,5,2,1,1,Travel_Corporate,Partner,33,17.8,1,183689.03,2200,181489.03,0,0,0,0,2026-04-29,0.4,0.1428571428571428,24380.23628691983,0,0,0.5022517977518015,1,0,0.4180509165183685,92258.1455447846,90058.1455447846,90058.1455447846,0.6199373089883107,TARGET_WITH_PERSONALIZED_OFFER,91.8,50.22517977518015,36.312,0.0,61.99373089883106,HIGH
102841,Professional Services,West,Medium,2927716.0,334,32,0,4,3,1,3,0,Cashback_Business,Partner,102,15.3,0,0.0,2200,-2200.0,0,0,0,0,2026-01-13,0.3333333333333333,0.6,8765.616766467067,0,0,0.3344224286309865,3,0,0.4426673556885681,0.0,-2200.0,-2200.0,0.2949470928839439,NURTURE_AND_RETARGET,29.206,33.44224286309865,21.118000000000002,0.0,29.494709288394393,MEDIUM
102842,Manufacturing,East,Micro,1590492.0,468,20,0,9,9,2,0,1,Enterprise_Expansion,Partner,55,23.0,1,52057.22,2200,49857.22,0,0,0,0,2026-05-09,0.2222222222222222,0.0,3398.48717948718,0,0,0.530253011600341,2,0,0.5192523522927157,27603.497680541503,25403.497680541503,25403.497680541503,0.6597178552201535,TARGET_WITH_PERSONALIZED_OFFER,79.872,53.0253011600341,70.776,0.0,65.97178552201535,HIGH
102843,Professional Services,South,Micro,3913522.0,296,21,1,5,0,1,5,0,Cashback_Business,Partner,69,21.5,0,0.0,2200,-2200.0,0,0,0,0,2026-04-25,1.0,0.8333333333333334,13221.358108108108,0,0,0.6157169661690748,4,0,0.5061578424503199,0.0,-2200.0,-2200.0,0.5026456347760837,TARGET_WITH_PERSONALIZED_OFFER,29.206,61.57169661690748,61.675999999999995,0.0,50.26456347760837,HIGH
102844,Healthcare,North,Micro,3875389.0,10,16,0,11,3,1,3,0,Enterprise_Expansion,Partner,107,20.9,0,0.0,2200,-2200.0,0,0,0,0,2026-07-08,0.3333333333333333,0.25,387538.9,0,0,0.4525618263901953,4,0,0.4437680535299206,0.0,-2200.0,-2200.0,0.4209898218755878,NURTURE_AND_RETARGET,29.206,45.256182639019535,57.558,0.0,42.09898218755879,MEDIUM
102845,Technology,North,Micro,2908011.0,1293,12,0,11,8,1,1,0,Enterprise_Expansion,Email,24,22.9,1,78145.71,900,77245.71,0,0,0,0,2026-01-31,0.125,0.0833333333333333,2249.0417633410675,1,0,0.6038862246997614,2,0,0.4811433923838887,47191.11778838239,46291.11778838239,46291.11778838239,0.7115388011148925,TARGET_WITH_PERSONALIZED_OFFER,85.5,60.38862246997614,70.27,0.0,71.15388011148926,HIGH
102846,Professional Services,South,Small,5535169.0,1031,1,1,6,4,2,1,0,Business_Premium,Web,61,21.6,0,0.0,1100,-1100.0,0,0,0,0,2026-06-25,0.5,0.1428571428571428,5368.738118331717,0,0,0.3832143072084198,3,0,0.4018975513062328,0.0,-1100.0,-1100.0,0.4825524382437889,NURTURE_AND_RETARGET,52.94799999999999,38.32143072084198,62.394000000000005,0.0,48.25524382437889,MEDIUM
102847,Construction,East,Medium,7958343.0,469,32,0,7,8,1,0,0,Travel_Corporate,Social,53,17.7,1,201019.5,1500,199519.5,0,0,0,0,2026-05-22,0.125,0.0,16968.748400852877,0,0,0.4701266297668408,3,0,0.4771662805706433,94504.62005241546,93004.62005241546,93004.62005241546,0.6046489833950783,TARGET_WITH_PERSONALIZED_OFFER,92.072,47.01266297668408,35.42,0.0,60.46489833950784,HIGH
102848,Construction,West,Large,1400334.0,107,14,1,6,7,1,1,1,Cashback_Business,Partner,11,22.700000000000003,0,0.0,2200,-2200.0,0,0,0,0,2026-07-10,0.1428571428571428,0.1428571428571428,13087.233644859813,1,0,0.592813423422791,1,0,0.4607817812673292,0.0,-2200.0,-2200.0,0.507963040540256,TARGET_WITH_PERSONALIZED_OFFER,29.206,59.281342342279096,69.488,0.0,50.7963040540256,HIGH
102849,Manufacturing,East,Small,1663860.0,981,14,1,6,1,1,1,0,SME_Growth,Paid Search,29,15.5,0,0.0,2800,-2800.0,0,0,0,0,2026-05-16,1.0,0.1428571428571428,1696.0856269113149,1,0,0.4311008036936253,3,0,0.4294200080363563,0.0,-2800.0,-2800.0,0.3036093616621314,NURTURE_AND_RETARGET,18.628,43.11008036936253,22.208,0.0,30.36093616621314,MEDIUM
102850,Healthcare,South,Micro,906643.0,1453,19,1,5,6,0,3,0,Cashback_Business,Web,96,22.2,0,0.0,1100,-1100.0,0,0,0,0,2026-08-08,0.0,0.5,623.9800412938747,0,0,0.3923046154198843,4,0,0.4587117433177175,0.0,-1100.0,-1100.0,0.4937430769389479,NURTURE_AND_RETARGET,52.94799999999999,39.23046154198843,65.944,0.0,49.37430769389479,MEDIUM
102851,Technology,North,Micro,4684532.0,953,1,0,6,5,1,2,1,Cashback_Business,Social,60,17.3,0,0.0,1500,-1500.0,0,0,0,0,2026-03-15,0.2,0.2857142857142857,4915.563483735572,0,0,0.2125771929039566,1,0,0.4060456795037841,0.0,-1500.0,-1500.0,0.2931937368067805,NURTURE_AND_RETARGET,37.612,21.25771929039566,32.946,0.0,29.319373680678048,MEDIUM
102852,Retail,West,Large,15485427.0,1161,25,0,6,5,1,3,1,Travel_Corporate,Social,78,19.3,0,0.0,1500,-1500.0,0,0,0,0,2026-01-15,0.2,0.4285714285714285,13338.007751937985,0,0,0.4391424529733897,1,0,0.4182882458469318,0.0,-1500.0,-1500.0,0.4222081038380254,NURTURE_AND_RETARGET,37.612,43.91424529733897,46.476,0.0,42.22081038380254,MEDIUM
102853,Education,South,Medium,865592.0,699,13,0,6,10,1,4,0,Startup_Accelerator,Web,98,27.3,0,0.0,1100,-1100.0,0,0,0,0,2026-04-25,0.1,0.5714285714285714,1238.3290414878395,0,1,0.3978465244216245,4,0,0.522019050682226,0.0,-1100.0,-1100.0,0.5429849359897311,TARGET_WITH_PERSONALIZED_OFFER,52.94799999999999,39.78465244216245,89.318,0.0,54.298493598973096,HIGH
102854,Technology,North,Medium,1514091.0,202,4,0,6,4,2,2,0,Cashback_Business,Sales Outreach,38,18.6,0,0.0,4200,-4200.0,0,0,0,0,2026-05-10,0.5,0.2857142857142857,7495.5,0,0,0.3474446737888109,3,0,0.3959051991656739,0.0,-4200.0,-4200.0,0.2626211032049649,NURTURE_AND_RETARGET,6.474,34.74446737888109,41.806,0.0,26.26211032049649,MEDIUM
102855,Education,East,Micro,823508.0,957,20,0,9,1,0,0,0,SME_Growth,Partner,4,8.4,1,16341.93,2200,14141.93,0,0,0,0,2026-03-12,0.0,0.0,860.5099268547544,1,0,0.3588537807620511,3,0,0.5586263940976212,5864.363365448786,3664.3633654487858,3664.3633654487858,0.4130162013429229,NURTURE_AND_RETARGET,71.224,35.88537807620511,1.124,0.0,41.3016201342923,MEDIUM
102856,Hospitality,West,Micro,1909268.0,764,4,0,6,4,2,2,0,SME_Growth,Sales Outreach,14,18.6,0,0.0,4200,-4200.0,0,0,0,0,2026-04-21,0.5,0.2857142857142857,2499.0418848167537,1,0,0.4167925645816318,3,0,0.4062893924624319,0.0,-4200.0,-4200.0,0.2938276540617343,NURTURE_AND_RETARGET,6.474,41.67925645816318,41.806,0.0,29.38276540617343,MEDIUM
102857,Education,North,Micro,411245.0,645,6,0,5,4,3,3,1,Business_Premium,Social,115,22.3,0,0.0,1500,-1500.0,0,0,0,0,2026-01-02,0.75,0.5,637.5891472868217,0,0,0.2427811683515479,2,0,0.4763890617846081,0.0,-1500.0,-1500.0,0.3744655257581966,NURTURE_AND_RETARGET,37.612,24.27811683515479,66.786,0.0,37.44655257581965,MEDIUM
102858,Logistics,North,Medium,10404978.0,278,26,0,3,3,1,1,2,Travel_Corporate,Sales Outreach,84,10.5,0,0.0,4200,-4200.0,0,0,10,0,2026-07-17,0.3333333333333333,0.25,37427.97841726619,0,0,0.1539184919335351,1,0,0.5261268870803244,0.0,-4200.0,-4450.0,0.0997463213700907,LOW_PRIORITY,6.474,15.39184919335351,3.9120000000000004,5.0,4.974632137009079,LOW
102859,Construction,North,Micro,6859112.0,569,27,0,11,3,1,3,1,Travel_Corporate,Paid Search,32,20.9,1,192837.63,2800,190037.63,0,0,0,0,2026-02-25,0.3333333333333333,0.25,12054.678383128296,0,0,0.6738798176433899,4,0,0.4445623169067492,129949.38693918347,127149.38693918347,127149.38693918347,0.7488599179395254,TARGET_WITH_PERSONALIZED_OFFER,94.428,67.38798176433899,57.558,0.0,74.88599179395254,HIGH
102860,Healthcare,North,Medium,4206861.0,292,22,0,8,4,2,5,1,Enterprise_Expansion,Email,67,26.2,1,83649.32,900,82749.32,0,0,0,0,2026-07-22,0.5,0.5555555555555556,14407.05821917808,0,1,0.6476443974316688,4,0,0.4800192452139737,54175.01344696885,53275.01344696885,53275.01344696885,0.766425978844251,PRIORITIZE_HIGH_VALUE_OUTREACH,86.91600000000001,64.76443974316688,85.39,0.0,76.6425978844251,VERY_HIGH
102861,Financial Services,North,Small,8601224.0,491,29,0,3,0,0,1,0,Startup_Accelerator,Partner,63,4.4,0,0.0,2200,-2200.0,0,0,0,0,2026-04-11,0.0,0.25,17517.76782077393,0,0,0.1907285658662627,3,0,0.5691688462381713,0.0,-2200.0,-2200.0,0.1881168546398182,LOW_PRIORITY,29.206,19.07285658662627,0.034,0.0,18.811685463981817,LOW
102862,Manufacturing,East,Small,8157521.0,1051,2,0,7,3,0,5,1,Cashback_Business,Email,63,19.2,0,0.0,900,-900.0,0,0,0,0,2026-08-21,0.0,0.625,7761.6755470980015,0,0,0.3133456235855732,4,0,0.4895430013350969,0.0,-900.0,-900.0,0.456468530613508,NURTURE_AND_RETARGET,63.986,31.33456235855732,45.756,0.0,45.6468530613508,MEDIUM
102863,Logistics,South,Micro,3278605.0,1075,23,1,4,2,1,1,1,Travel_Corporate,Web,43,15.1,0,0.0,1100,-1100.0,0,0,0,0,2026-08-14,0.5,0.2,3049.8651162790698,0,0,0.3909867522749452,1,0,0.4262023769492768,0.0,-1100.0,-1100.0,0.4013820385237253,NURTURE_AND_RETARGET,52.94799999999999,39.098675227494525,20.06,0.0,40.138203852372534,MEDIUM
102864,Education,West,Medium,908380.0,1409,19,1,10,4,1,1,1,Enterprise_Expansion,Email,87,22.3,0,0.0,900,-900.0,0,0,0,0,2026-08-13,0.25,0.0909090909090909,644.6983676366217,0,0,0.4738708757932868,1,0,0.4322195646032797,0.0,-900.0,-900.0,0.5707648941069791,TARGET_WITH_PERSONALIZED_OFFER,63.986,47.38708757932868,66.786,0.0,57.0764894106979,HIGH
102865,Professional Services,East,Micro,1640506.0,775,16,0,8,5,2,1,0,Travel_Corporate,Email,19,19.4,0,0.0,900,-900.0,0,0,0,0,2026-01-09,0.4,0.1111111111111111,2116.781935483871,1,0,0.5565151685935953,3,0,0.4163627979832917,0.0,-900.0,-900.0,0.5690028258671179,TARGET_WITH_PERSONALIZED_OFFER,63.986,55.65151685935953,47.31,0.0,56.900282586711796,HIGH
102866,Healthcare,West,Large,3205768.0,1435,24,0,6,6,2,5,0,SME_Growth,Referral,29,27.0,0,0.0,1300,-1300.0,0,0,0,0,2026-07-26,0.3333333333333333,0.7142857142857143,2233.984668989547,1,1,0.748603582407592,4,0,0.4789907188046434,0.0,-1300.0,-1300.0,0.6697206120834164,TARGET_WITH_PERSONALIZED_OFFER,44.59,74.8603582407592,88.39200000000001,0.0,66.97206120834164,HIGH
102867,Logistics,North,Micro,1608828.0,924,34,0,9,4,3,4,3,Travel_Corporate,Referral,118,27.5,0,0.0,1300,-1300.0,0,0,10,0,2026-05-26,0.75,0.4,1741.155844155844,0,1,0.5543763740129428,1,1,0.5942178974197863,0.0,-1300.0,-1550.0,0.5851263683058243,TARGET_WITH_PERSONALIZED_OFFER,44.59,55.43763740129428,89.79599999999999,5.0,53.51263683058242,HIGH
102868,Manufacturing,South,Micro,19713827.0,632,25,1,7,7,2,3,0,SME_Growth,Web,10,30.0,1,364177.18,1100,363077.18,0,0,0,1,2026-03-22,0.2857142857142857,0.375,31192.76424050633,1,1,0.8984911762947988,0,0,0.4750191262057235,327209.9828379227,326109.9828379227,326109.9828379227,0.9394270293326594,PRIORITIZE_HIGH_VALUE_OUTREACH,98.612,89.84911762947988,94.982,0.0,93.94270293326593,VERY_HIGH
102869,Construction,North,Small,4095365.0,445,11,0,6,5,2,2,0,Travel_Corporate,Web,91,19.8,0,0.0,1100,-1100.0,0,0,0,0,2026-07-03,0.4,0.2857142857142857,9203.067415730337,0,0,0.3074496247717365,3,0,0.4076081702314027,0.0,-1100.0,-1100.0,0.4236983311472814,NURTURE_AND_RETARGET,52.94799999999999,30.744962477173647,50.014,0.0,42.36983311472814,MEDIUM
102870,Healthcare,East,Medium,3880677.0,934,5,1,9,4,4,3,0,Enterprise_Expansion,Sales Outreach,108,33.0,1,94618.63,4200,90418.63,0,0,0,0,2026-02-24,1.0,0.3,4154.900428265525,0,1,0.6364386406323661,2,0,0.5246700105606248,60218.952255696815,56018.952255696815,56018.952255696815,0.7886393882845647,PRIORITIZE_HIGH_VALUE_OUTREACH,87.428,63.64386406323661,98.122,0.0,78.86393882845647,VERY_HIGH
102871,Manufacturing,East,Small,9023793.0,1046,20,0,5,5,0,1,0,Travel_Corporate,Sales Outreach,86,12.0,0,0.0,4200,-4200.0,0,0,0,0,2026-01-07,0.0,0.1666666666666666,8626.953154875717,0,0,0.18047580427491,3,0,0.4524473050283489,0.0,-4200.0,-4200.0,0.1180891119237095,LOW_PRIORITY,6.474,18.047580427491,7.1080000000000005,0.0,11.80891119237095,LOW
102872,Hospitality,West,Small,4616687.0,566,14,0,11,4,0,3,0,Business_Premium,Paid Search,84,19.6,0,0.0,2800,-2800.0,0,0,0,0,2026-08-14,0.0,0.25,8156.690812720848,0,0,0.3708119242672247,4,0,0.4492117441661497,0.0,-2800.0,-2800.0,0.3294833659202511,NURTURE_AND_RETARGET,18.628,37.08119242672247,48.71,0.0,32.948336592025115,MEDIUM
102873,Hospitality,North,Micro,2685203.0,182,21,1,5,8,1,0,0,Startup_Accelerator,Social,38,21.1,1,71607.64,1500,70107.64,0,0,0,0,2026-04-18,0.125,0.0,14753.862637362638,0,0,0.5096652218528636,3,0,0.4870124041364259,36495.92372695998,34995.92372695998,34995.92372695998,0.6372953498337885,TARGET_WITH_PERSONALIZED_OFFER,82.804,50.96652218528636,59.065999999999995,0.0,63.72953498337886,HIGH
102874,Manufacturing,North,Micro,15904847.0,209,26,1,4,2,0,1,0,Enterprise_Expansion,Sales Outreach,65,12.6,0,0.0,4200,-4200.0,0,0,0,0,2026-05-06,0.0,0.2,76099.74641148325,0,0,0.3948759716721702,3,0,0.4512516551183485,0.0,-4200.0,-4200.0,0.2186451872524766,LOW_PRIORITY,6.474,39.48759716721702,9.146,0.0,21.864518725247656,LOW
102875,Logistics,South,Medium,5403947.0,546,15,0,9,3,0,3,5,Travel_Corporate,Social,87,16.8,0,0.0,1500,-1500.0,1,0,65,0,2026-04-08,0.0,0.3,9897.338827838828,0,0,0.1574563687603064,1,0,0.5647471134312824,0.0,-1500.0,-3125.0,0.0654253414855344,REVIEW_FOR_GAMING,37.612,15.74563687603064,29.602,32.5,0.0,LOW
102876,Healthcare,South,Micro,2135838.0,105,21,1,12,4,0,2,0,SME_Growth,Sales Outreach,0,23.4,0,0.0,4200,-4200.0,0,0,0,0,2026-01-23,0.0,0.1538461538461538,20341.314285714285,1,0,0.7924391909848473,4,0,0.5042325789714401,0.0,-4200.0,-4200.0,0.5250326359431813,TARGET_WITH_PERSONALIZED_OFFER,6.474,79.24391909848472,72.88799999999999,0.0,52.50326359431813,HIGH
102877,Logistics,North,Medium,4183199.0,733,16,1,9,4,2,2,1,Business_Premium,Paid Search,113,26.0,0,0.0,2800,-2800.0,0,0,0,0,2026-03-31,0.5,0.2,5706.956343792633,0,1,0.4613376406137579,2,0,0.4487893925210622,0.0,-2800.0,-2800.0,0.442283938276191,NURTURE_AND_RETARGET,18.628,46.13376406137579,84.74199999999999,0.0,44.22839382761911,MEDIUM
102878,Retail,West,Medium,2060228.0,1080,11,0,9,5,4,2,2,Enterprise_Expansion,Partner,73,27.2,0,0.0,2200,-2200.0,0,0,10,0,2026-06-20,0.8,0.2,1907.6185185185184,0,1,0.5228783139966976,2,0,0.530120601594299,0.0,-2200.0,-2450.0,0.515464241298514,NURTURE_AND_RETARGET,29.206,52.28783139966976,88.974,5.0,46.546424129851395,MEDIUM
102879,Education,South,Medium,1540962.0,44,14,0,8,7,1,4,0,Cashback_Business,Social,79,25.3,1,23750.75,1500,22250.75,0,0,0,0,2026-08-05,0.1428571428571428,0.4444444444444444,35021.86363636364,0,1,0.4725707601067989,4,0,0.4583939628242207,11223.909980606555,9723.909980606555,9723.909980606555,0.6344388420480594,TARGET_WITH_PERSONALIZED_OFFER,73.7,47.25707601067989,81.916,0.0,63.443884204805954,HIGH
102880,Retail,North,Micro,7710341.0,1173,21,1,9,5,1,2,1,Travel_Corporate,Web,72,24.7,1,202148.2,1100,201048.2,0,0,0,0,2026-01-17,0.2,0.2,6573.180733162831,0,1,0.5954029542544522,4,0,0.4263364090623268,120359.63547721988,119259.63547721988,119259.63547721988,0.7551693294145034,PRIORITIZE_HIGH_VALUE_OUTREACH,93.95599999999999,59.54029542544522,79.196,0.0,75.51693294145035,VERY_HIGH
102881,Hospitality,North,Small,2120113.0,151,16,0,6,1,2,1,0,SME_Growth,Paid Search,36,13.0,0,0.0,2800,-2800.0,0,0,0,0,2026-05-03,2.0,0.1428571428571428,14040.48344370861,0,0,0.3343313877896178,3,0,0.4446657001679949,0.0,-2800.0,-2800.0,0.237075124505328,LOW_PRIORITY,18.628,33.433138778961776,10.714,0.0,23.707512450532803,LOW
102882,Construction,North,Large,1624942.0,250,2,1,6,0,2,2,0,Cashback_Business,Sales Outreach,54,18.8,0,0.0,4200,-4200.0,0,0,0,0,2026-07-11,2.0,0.2857142857142857,6499.768,0,0,0.4011366737255497,3,0,0.4619229229710549,0.0,-4200.0,-4200.0,0.2894625031764974,NURTURE_AND_RETARGET,6.474,40.113667372554964,43.146,0.0,28.946250317649735,MEDIUM
102883,Technology,East,Medium,4194142.0,1206,2,0,10,5,3,1,0,Startup_Accelerator,Partner,18,23.5,1,145798.51,2200,143598.51,0,0,0,0,2026-04-03,0.6,0.0909090909090909,3477.7296849087893,1,0,0.5810543368026118,2,0,0.4560557960866514,84716.85653485896,82516.85653485896,82516.85653485896,0.7273004515611753,TARGET_WITH_PERSONALIZED_OFFER,91.068,58.10543368026118,73.544,0.0,72.73004515611753,HIGH
102884,Education,West,Micro,9989564.0,991,28,1,14,4,1,4,0,SME_Growth,Sales Outreach,46,31.5,0,0.0,4200,-4200.0,0,0,0,0,2026-06-19,0.25,0.2666666666666666,10080.286579212916,0,1,0.8947283735358882,4,0,0.5184313226665763,0.0,-4200.0,-4200.0,0.6190067680911497,TARGET_WITH_PERSONALIZED_OFFER,6.474,89.47283735358882,96.86,0.0,61.90067680911497,HIGH
102885,Hospitality,North,Small,428527.0,368,5,1,9,5,2,1,0,Enterprise_Expansion,Paid Search,104,25.2,0,0.0,2800,-2800.0,0,0,0,0,2026-08-16,0.4,0.1,1164.4755434782608,0,1,0.3837647890395791,2,0,0.4360405215397622,0.0,-2800.0,-2800.0,0.4008241550678106,NURTURE_AND_RETARGET,18.628,38.37647890395791,81.46600000000001,0.0,40.08241550678106,MEDIUM
102886,Logistics,North,Large,1696359.0,420,8,0,8,9,0,2,0,Startup_Accelerator,Paid Search,39,21.2,0,0.0,2800,-2800.0,0,0,0,0,2026-02-12,0.0,0.2222222222222222,4038.95,0,0,0.3965771680632783,4,0,0.4869464724845627,0.0,-2800.0,-2800.0,0.3629257256284752,NURTURE_AND_RETARGET,18.628,39.657716806327834,59.634,0.0,36.292572562847525,MEDIUM
102887,Logistics,North,Small,374669.0,1326,9,1,7,8,4,2,0,Cashback_Business,Email,84,34.2,0,0.0,900,-900.0,0,0,0,0,2026-02-06,0.5,0.25,282.5558069381599,0,1,0.6841769709187034,2,0,0.5463604356986602,0.0,-900.0,-900.0,0.7294586369134166,TARGET_WITH_PERSONALIZED_OFFER,63.986,68.41769709187034,98.81400000000001,0.0,72.94586369134166,HIGH
102888,Logistics,South,Medium,118622.0,262,17,1,4,3,0,2,0,Startup_Accelerator,Referral,74,15.8,0,0.0,1300,-1300.0,0,0,0,0,2026-03-12,0.0,0.4,452.7557251908397,0,0,0.2988261889695096,3,0,0.4339591464322051,0.0,-1300.0,-1300.0,0.3382967850362793,NURTURE_AND_RETARGET,44.59,29.88261889695096,23.880000000000003,0.0,33.82967850362793,MEDIUM
102889,Construction,North,Small,3671316.0,1029,19,0,4,6,2,1,0,Startup_Accelerator,Web,81,17.4,0,0.0,1100,-1100.0,0,0,0,0,2026-08-02,0.3333333333333333,0.2,3567.848396501457,0,0,0.2829835140673891,3,0,0.4328163129846213,0.0,-1100.0,-1100.0,0.380128581330325,NURTURE_AND_RETARGET,52.94799999999999,28.29835140673891,33.733999999999995,0.0,38.01285813303251,MEDIUM
102890,Retail,East,Micro,936856.0,144,26,0,9,3,2,2,0,Startup_Accelerator,Paid Search,49,19.8,0,0.0,2800,-2800.0,0,0,0,0,2026-07-14,0.6666666666666666,0.2,6505.944444444444,0,0,0.6023191462385701,3,0,0.402976480330713,0.0,-2800.0,-2800.0,0.4362696158073565,NURTURE_AND_RETARGET,18.628,60.23191462385701,50.014,0.0,43.62696158073566,MEDIUM
102891,Technology,East,Micro,7525992.0,1369,31,0,6,1,1,1,0,Business_Premium,Email,39,10.5,0,0.0,900,-900.0,0,0,0,0,2026-06-14,1.0,0.1428571428571428,5497.437545653762,0,0,0.4071393074388098,3,0,0.4619021127398848,0.0,-900.0,-900.0,0.4149876883474644,NURTURE_AND_RETARGET,63.986,40.71393074388098,3.9120000000000004,0.0,41.49876883474644,MEDIUM
102892,Logistics,West,Micro,1053491.0,868,34,1,5,2,3,3,1,SME_Growth,Sales Outreach,44,24.9,0,0.0,4200,-4200.0,0,0,0,0,2026-07-11,1.5,0.5,1213.6993087557605,0,1,0.7445517659993266,2,0,0.4581475326709148,0.0,-4200.0,-4200.0,0.518151294699697,TARGET_WITH_PERSONALIZED_OFFER,6.474,74.45517659993266,80.22200000000001,0.0,51.815129469969705,HIGH
102893,Financial Services,North,Micro,6297434.0,1269,29,0,2,3,2,3,0,Travel_Corporate,Partner,9,16.2,1,79400.02,2200,77200.02,0,0,0,0,2026-03-19,0.6666666666666666,1.0,4962.516942474389,1,0,0.6144237538263069,3,0,0.4878392265956643,48785.25834228384,46585.25834228384,46585.25834228384,0.6282346892218381,TARGET_WITH_PERSONALIZED_OFFER,85.568,61.442375382630686,26.128,0.0,62.82346892218381,HIGH
102894,Education,North,Large,4674243.0,97,10,1,4,6,2,5,0,Enterprise_Expansion,Referral,116,30.4,0,0.0,1300,-1300.0,0,0,0,0,2026-08-07,0.3333333333333333,1.0,48188.072164948455,0,1,0.5519416673549388,4,0,0.5366906081618978,0.0,-1300.0,-1300.0,0.5954707503097224,TARGET_WITH_PERSONALIZED_OFFER,44.59,55.19416673549388,95.516,0.0,59.54707503097225,HIGH
102895,Healthcare,North,Medium,1373925.0,1489,11,1,3,3,0,1,0,Travel_Corporate,Email,35,13.0,0,0.0,900,-900.0,0,0,0,0,2026-01-05,0.0,0.25,922.7165883143048,0,0,0.2540708691950067,3,0,0.4553777864675065,0.0,-900.0,-900.0,0.359710891137753,NURTURE_AND_RETARGET,63.986,25.40708691950067,10.714,0.0,35.9710891137753,MEDIUM
